rep_id,omega,gamma,beta,c,convergence,rmse,mae,runtime
1,0.12447491266869512,0.10041216483309251,0.8453922398238909,0.507115679145069,True,0.16050142898024275,0.13407546731647532,31.434213161468506
2,0.03604583054019929,0.04029889008755784,0.9369615341319107,1.8262364474097015,True,0.19522921409482655,0.19162221221716674,57.33889174461365
3,0.4411755375537071,0.03426059830443338,0.23425992078990956,0.175299083430334,True,0.16202484613551987,0.14388211648747712,115.50403785705566
4,0.07042319783743205,0.10737095174460717,0.8878546779759616,0.983446305701316,True,0.1468415347434027,0.1441280722663678,15.811814785003662
5,0.041087037163033614,0.07137732459587255,0.9276226707255195,2.9802162934592538,True,0.2050147639539554,0.20110141742068144,34.40993094444275
6,0.0693470801453924,1.4286280444417131e-06,0.8794055340635056,4.422696226522637,True,0.23131114784906537,0.22573738814686015,19.2202570438385
7,0.06135992335460048,0.062458832168013845,0.8937588964740264,1.5419612940790672,True,0.1895166345259491,0.1877546645542142,69.030522108078
8,0.5113981180549834,0.2909716354669751,8.499055637922529e-07,9.952031302553689,True,0.17131076233001494,0.16443201818885017,47.81102395057678
9,0.06604068310030714,0.09380237034686485,0.9051975266991709,0.7892631030577895,True,0.13839999839382577,0.13166531295274803,24.73222017288208
10,0.10440780763147742,0.10326969616653156,0.872332183739923,0.5892049131483766,True,0.1710610176967845,0.15241936608367496,17.268434286117554
11,0.12187208669448692,0.10049473783789614,0.8313629080896812,0.5406870753705759,True,0.1498718992256739,0.12646743542686129,34.43684935569763
12,0.11443333627369248,0.17922487173020835,0.8197750280651467,0.9921963226740467,True,0.15223848568742787,0.14448392521479,51.77645182609558
13,0.11019541816503764,0.12949987568013738,0.8105768479595714,0.9122283543059514,True,0.12947380925402474,0.1252305632924851,71.54722118377686
14,0.14695594667498585,0.26857187283612716,0.7304274342051611,1.3152964832893008,True,0.13327107914275874,0.12801063173676902,49.70055079460144
15,0.1007499701570449,0.1425614120956319,0.8507447232061899,0.708313491999346,True,0.12826252146377584,0.10567338476507618,20.291146993637085
16,0.10728770478086373,0.04863283875642031,0.7928885263049883,1.769370499270679,True,0.16369156616581715,0.1597446714242371,14.935941934585571
17,0.17666203964212693,0.18562446213214595,0.7069727168193227,1.1889938179867479,True,0.1816798971980736,0.18013507935440307,83.30066871643066
18,0.07646944485533573,0.0944784286829248,0.9020792304892443,0.7237840112313043,True,0.16182057044694959,0.1528289068749122,16.439393043518066
19,0.07200827338362709,0.11208847660585575,0.886900408326124,1.1212510390517552,True,0.16933297776501716,0.16789461925075633,7.686061143875122
20,0.07330286423817471,0.1139762951874206,0.8850226650259585,0.956978448918195,True,0.1428356132182374,0.13911169728173317,9.133378028869629
21,0.05389065876109648,0.028647774260861812,0.9447055744026576,0.37074586947387345,True,0.17546078255242578,0.16469871073818454,38.83875012397766
22,0.14767543892881002,0.2449192534239901,0.7309568417450214,9.999987796321095,True,0.20451263291554161,0.19902924309232284,21.201661825180054
23,0.06599274087745682,0.10578692907161742,0.8932105901470295,1.2277074032095596,True,0.16986208703785524,0.16895915724767135,22.20263695716858
24,0.0689025747233423,0.10493404691582635,0.8940659485461409,0.9693551900462377,True,0.15387501425540281,0.1505989338759697,28.601216077804565
25,0.16782357861224592,0.3083015585924165,0.6867942328451566,9.99998664186224,True,0.1940831353333999,0.18864913055607502,36.1025071144104
26,0.06931092435855116,0.10748903565056643,0.8915109593989471,1.3515651144490537,True,0.1984428378168171,0.19779068233230326,17.98209571838379
27,0.07947629495752924,0.10469547608146623,0.893791963579751,0.737516293730708,True,0.1539324272431117,0.14508805456447166,23.097815990447998
28,0.13409127446284053,0.1820608353849358,0.7525524416403778,9.999997970356954,True,0.1991045448032672,0.1935008903193767,19.89287495613098
29,0.17803909526717784,0.18855445936259205,0.7040529265744581,1.188607101799794,True,0.18100412536074384,0.1792372432029757,79.7986102104187
30,0.19395104499329174,0.37698061798018,0.6220193819765123,1.251881067883963,True,0.12119609052617646,0.10150696277103882,33.7819459438324
31,0.08032254397529656,0.08366805659632814,0.8546597257612225,1.3128083532956438,True,0.15697342800529646,0.15624205599354019,12.736297845840454
32,0.09182740606534348,0.11217606059590957,0.8867117570686897,0.6443513973788484,True,0.16184005981994218,0.1421224290476049,18.507864713668823
33,0.10828767942066393,0.01221994318429713,0.8140236905428219,0.33067199816746573,True,0.16693647980611875,0.16539791099966247,67.41367173194885
34,0.06849912940628726,0.10867280672348432,0.8903270337663123,1.3169518868233547,True,0.1838498191489438,0.1830936910013429,22.716866970062256
35,0.077665490200334,0.11156097404962254,0.8874388659962567,0.9848085418289084,True,0.1759190048239904,0.17347138749824315,14.154980182647705
36,0.07617690338864405,0.09490952381094206,0.9040904410081156,0.7006110941053074,True,0.16461496846720006,0.15364223039849623,28.54749894142151
37,0.19728468421444517,0.2515758808644225,0.6489070654672836,1.185571084100468,True,0.14974952617743245,0.14374060279424197,76.71191501617432
38,0.0988028517615545,0.10051878847331336,0.8515025194260557,0.8431538332260811,True,0.17084166207684867,0.16795309947796733,23.015998125076294
39,0.1727402992098967,0.17976011191627708,0.7172946225340892,1.1898514660456554,True,0.18766837814779785,0.18632127804218038,80.45411396026611
40,0.24492443706839195,0.4474008492815794,0.5394057067652446,9.999985599578581,True,0.1887389338914416,0.1833383086184005,21.75240993499756
41,0.07024380077255427,0.10903947077653028,0.889959157095751,1.1445156583882068,True,0.1719908771820381,0.17068449820578419,8.358469247817993
42,0.4047183922358556,2.0015045557248523e-11,0.2288794892152396,6.619514483713788,True,0.18512182794563423,0.17930157970660332,41.21722078323364
43,0.05356363591183712,0.07555477862712653,0.9028663293777925,2.714644988558401,True,0.19172503617871844,0.18787338051603591,43.771949768066406
44,0.4953789865009448,0.9989817792454807,1.7365634002189778e-05,3.3919757878489882,True,0.14600770518155712,0.1397149326686743,24.46256399154663
45,0.21639128797646406,0.035168791264669236,0.6630973089717561,0.20804229557677215,True,0.15045508156909262,0.13052395537979403,36.61644697189331
46,0.07316676513245923,0.07628772956313311,0.9198331783328055,0.5723437324052212,True,0.1641552426594543,0.1501700290719623,22.60672688484192
47,0.13282209213404636,0.12802397077732705,0.787518201091367,0.6952318833436852,True,0.13282624873886092,0.11865994683832201,23.004551887512207
48,0.20398147554712648,0.40535544738804735,0.593644535800261,3.992915165245124,True,0.1523428764490915,0.14916613103231754,27.674044847488403
49,0.023838723397507332,2.0961956839507005e-06,0.9583470274006574,5.4058610366484015,True,0.2251292143096761,0.2196671593802112,54.52633023262024
50,0.482399214914942,0.9218950477071922,0.07666238846042497,9.999970275724372,True,0.17727730047097148,0.17200311658407078,33.65677785873413
51,0.30594465572628743,0.45768850970282626,0.42649069598969236,9.999999130459003,True,0.19114025287439043,0.18549748492092066,35.85849094390869
52,0.10144784228257483,0.09706705206388669,0.8499912474817093,0.8060593213695292,True,0.17344836610959355,0.17041634977986841,21.03011727333069
53,0.07219240070220029,0.11195549468090774,0.8870441720611675,1.1211138967261605,True,0.16977926457433948,0.1686353270856884,8.951550245285034
54,0.07776390319070545,0.11048538148560355,0.8827386624009338,1.037529538556061,True,0.1757138797796764,0.17394661914205733,19.5689218044281
55,0.06779028837943787,0.10831109796083613,0.8895490197487725,1.1320204026747926,True,0.15495294485173702,0.153713324171955,17.634618043899536
56,0.07646634787237871,0.10293027711941966,0.8960696865574723,0.7404082304282091,True,0.14647151597995905,0.13604513255001138,22.722620964050293
57,0.08795530708775733,0.11164895984851798,0.8873510382428745,0.7125119405539875,True,0.16726968859308175,0.15440817191334946,18.1201651096344
58,0.0971835368176206,0.10232866833827758,0.8776231653200119,0.622604736861933,True,0.16561558975225898,0.15008160215907518,19.275251150131226
59,0.06068427127044157,0.10237735736686436,0.8966225917274594,1.5768142349088143,True,0.17855140227397723,0.17767080613924519,16.759954929351807
60,0.20826640469898156,0.39933478852858073,0.5996649003081265,2.212478328682103,True,0.1486480271717549,0.14741185996129735,57.967247009277344
61,0.07386432220615434,0.1191059475719138,0.8798915067261877,1.2107762079892044,True,0.16576122222395853,0.16470245775394363,9.887210845947266
62,0.06917114126720442,0.11748738265590677,0.881511746242718,1.098700296702182,True,0.13151656744475995,0.1295846346175148,9.21043086051941
63,0.12210410118235296,0.08941278223763599,0.8389217882434794,0.514190911210679,True,0.15975104082665015,0.14025763727164087,35.157310009002686
64,0.22688672254656483,0.435661368935507,0.5632695368500087,1.7495319503633318,True,0.13932875189563357,0.13436005718495608,97.20986199378967
65,0.16564733427429057,0.3053849546384568,0.6936148826330162,1.59024178157427,True,0.1458355778823328,0.14356062545668835,41.64392399787903
66,0.07137958201430186,0.08040001670902257,0.9160569731099129,0.5974376864797487,True,0.15205065579780425,0.137257332918631,22.138068914413452
67,0.15301392807700664,0.06458969924947813,0.7572430070934729,0.544150124269522,True,0.15700283397090034,0.15299862800531805,25.538288116455078
68,0.003393029424232056,0.0043774588544970225,0.9941728112484713,6.159907365497323,True,0.23296732073269008,0.22773966108719734,35.42862415313721
69,0.09415964925298015,0.13686088783531009,0.8621388999784863,0.8288519309189307,True,0.14761179976735417,0.13671848023923666,23.5325870513916
70,0.08231723617336124,0.11227588787237112,0.8867238250051707,0.8315306267305506,True,0.16402272687887903,0.1572589184315226,20.779494285583496
71,0.07354024025930021,0.11126004720150007,0.8712494054656212,1.6300630188461498,True,0.17477457702520877,0.17397642117391426,16.187478065490723
72,0.5057903992683661,0.9803088554929025,3.441250058681677e-06,4.461784554989242,True,0.15824518691167833,0.1539105121251056,20.946671724319458
73,0.11048620835221831,0.020217266214208385,0.8250625198111601,0.3069978431895235,True,0.15491395397120136,0.15283582552461725,61.536333084106445
74,0.30268960655993304,1.6870331166451854e-07,0.4349486076595015,0.7468708826511947,True,0.1932299677162608,0.1865804688603743,65.72531199455261
75,0.151369390848645,0.29093974339464174,0.7080602519305118,1.08571310671317,True,0.10871848962351635,0.08774941006579935,28.806297063827515
76,0.1248658757837563,0.21906347339610507,0.7799364347653207,1.1068894911469218,True,0.1302427152880061,0.12200855788636134,26.984320163726807
77,0.009367866388209141,0.0003794418585319712,0.9828801452696622,3.3986029866606717,True,0.20320712127911592,0.1971140313274151,31.32429003715515
78,0.06812734923781498,0.0963277578152015,0.9026722417713515,0.8033315274350207,True,0.14550529010384877,0.13886797355132335,21.324436902999878
79,0.10438055327997031,0.15211309056068206,0.83411009057855,0.879273114746478,True,0.1385644596848771,0.12835015333684793,29.893106937408447
80,0.06631058300622011,0.03825387409931205,0.9177325075645746,0.44020441376344077,True,0.15363790786991913,0.14577919666015082,40.37692594528198
81,0.09576574696923515,0.14577589718896788,0.8225722357896444,9.999979421715446,True,0.19690084033217778,0.19114202428615387,33.08204793930054
82,0.14197509236464878,0.23600669227171978,0.7629932511926562,0.9455623431442801,True,0.13819085381704685,0.11779056908186104,27.18057608604431
83,0.07250140316989906,0.1116718173242437,0.8873278977784986,1.118801028170387,True,0.17210922610396212,0.17083013177046197,9.866801977157593
84,0.0008663167772310402,0.0005839081660391663,0.9984160253258318,5.18747979807361,True,0.20394230457383059,0.19799502397419994,59.87160110473633
85,0.13144515038937504,0.20416496686364488,0.7935204027320103,0.6498194475481285,True,0.13290416689218287,0.09561592361827699,21.385892152786255
86,0.18996005623257933,0.36520275474290176,0.6337967224188814,0.8855694828812,True,0.13831313125486747,0.09480404835476634,41.7337908744812
87,0.06438221723605686,0.027512003733428096,0.9136840759056316,0.42890716639147974,True,0.16456716601760646,0.16093273200175703,47.19765090942383
88,0.022746967065606118,4.1724654385339497e-07,0.9602744046674153,5.891701781895231,True,0.22755873328553064,0.22123261826032023,23.769976139068604
89,0.20569907293227338,0.27918249017014407,0.6228179748675577,9.999995549696258,True,0.2036407061767352,0.1978458432814395,23.137669801712036
90,0.1538025597501777,0.2827376049641913,0.7145387240558166,9.999968261233144,True,0.1936392705969694,0.18820307397250088,41.20361685752869
91,0.05402042968649867,0.09947980028613795,0.8995190943744678,2.8159492834282354,True,0.1774228608928756,0.1740504590103057,21.124260187149048
92,0.17836558167980465,0.08005382092301747,0.7117992659022905,0.43955621429279457,True,0.13076029679420928,0.10984760325774914,69.54157090187073
93,0.05929739275803749,0.07136492352884392,0.9002123115371944,1.38148027267263,True,0.18501829232652592,0.18386951512864483,30.567979097366333
94,0.1333504611723691,0.07666020973959702,0.7736203391096619,0.8736399852786157,True,0.16862044458398404,0.16826580011615,33.11699295043945
95,0.10382704307350556,0.13982476181660253,0.8591751301434749,0.7107713567066041,True,0.15054779015771938,0.13014721477467106,26.94899296760559
96,0.20313420934739704,0.13085936441995857,0.6489448334728102,0.661854185760978,True,0.13488717762944075,0.12072865237487682,25.528239727020264
97,0.08109194780463624,0.1080036958033577,0.8885931693854414,0.7927752929202977,True,0.15847643887885815,0.15160784554311818,21.759605169296265
98,0.0718600816563069,0.11168709881052266,0.8873125645501474,1.1401703747661953,True,0.17240011298850383,0.17109045785630395,8.912797927856445
99,0.08015037732307576,0.1403062268529518,0.858693364200003,1.2037840454068192,True,0.13338496509824221,0.13208175786099807,57.30556297302246
100,0.08606580148963738,0.15884033224622365,0.8401590881989653,4.564517185739911,True,0.18805469319185447,0.18367510360716324,56.642236948013306
101,0.11909785624126012,0.09024750951859609,0.8413352480614519,0.5336023488457515,True,0.16035227463818635,0.14255201035682785,20.047734022140503
102,0.1240623511440154,0.23094406651099883,0.7673325336868031,2.6674024658662163,True,0.1700269730487257,0.16854279825139967,35.795241832733154
103,0.01631258564583459,6.017702282509029e-08,0.9714135288676584,5.8028503929482795,True,0.22391854753842141,0.21802423898495282,60.35874605178833
104,0.4973665076115763,0.3671506494992932,1.3400084166605072e-08,3.533086204942811,True,0.1538772271137722,0.1491700484376123,57.35959506034851
105,0.24757031339238203,0.04899865375356051,0.523225510421349,1.1999784592484695,True,0.16433071121820708,0.16093241237703287,67.99991297721863
