rep_id,omega,gamma,beta,alpha_loss,c,convergence,rmse,mae,runtime
70,0.06874431151156474,0.11407449166618944,0.8849240660742808,1.0616907252598684,0.9529355501513797,True,0.13581203635311367,0.1286286704649143,73.6078360080719
71,0.08524038987062006,0.10546484943171058,0.8440519326560985,0.9011166244167161,1.5912679214904508,True,0.16469214181916847,0.16381730564272073,58.30448794364929
72,0.07329564786605561,0.12420428114517762,0.8736945048900997,1.046322231604278,0.8326357812500109,True,0.1163553516807213,0.1003682326100496,72.08623719215393
73,0.15998988194743013,0.45156362941159167,0.5434248964620065,1.0786732891055932,1.0779059569708112,True,0.12776198686968376,0.09760536078629689,234.56545877456665
74,0.42047944964104167,0.6909927191778777,0.00014739371548123936,1.0413306033954546,2.3168593006494986,True,0.0905284650889092,0.07502122265296995,309.885379076004
75,0.15566753414028633,0.4220080552436414,0.573226710107072,0.9837550219686725,1.1655305102916678,True,0.0941673012943263,0.07029261248089194,239.5844430923462
76,0.06525803204465959,0.1169120953359596,0.8820877899615319,1.105686804632981,0.9957041781122251,True,0.12049142834644185,0.11284270986304117,70.60131692886353
77,0.06321782870038782,0.10748673052385949,0.88379851513716,-2.2592047107368387,9.999989521485638,True,0.1992608629643477,0.19339309974850008,108.40086102485657
78,0.06778904179113848,0.126780397799392,0.8719058137322082,1.1471724890439399,1.0052929281157033,True,0.11038037739161308,0.10096747535811587,65.83711385726929
79,0.09513621250019114,0.07422103888026271,0.8334764311641399,1.0270292829785226,0.6091793720369841,True,0.11680689870357394,0.10530323408138842,201.68534088134766
80,0.06632441024576424,0.11936271945388689,0.8796355964869234,1.0060796407642414,1.1095065096856895,True,0.125015674668981,0.121126823549151,34.45255970954895
81,0.2085381344790642,0.34492441654241296,0.611829800660563,-5.0386343246553436,9.999996195253129,True,0.1940725731206416,0.18848131395466886,124.28980994224548
82,0.07315840932183443,0.12574772958446093,0.8732520601465524,1.0669049492939733,0.7958232033518091,True,0.1175001842010638,0.09533969196737158,81.71953892707825
83,0.0646100521325378,0.10748022432295143,0.8887189636851884,0.9840232932558259,1.3423824585498678,True,0.16434391571670215,0.16323972911560292,79.7726879119873
84,0.06252611742779579,0.11812126834857817,0.8448591892974107,1.5143529835924148,0.8141226239767057,True,0.10926783615686335,0.060357150950792145,94.4740219116211
85,0.11872068591395725,0.08331855935121271,0.8101959702386882,0.7383037835120727,0.3984838124373552,True,0.11995302859635384,0.08970353431654056,144.68158292770386
86,0.16478488700082458,0.4462482617550697,0.5297298799285544,1.0583583215985595,1.1108677145048145,True,0.1169080033666254,0.08905079237107248,233.09253311157227
87,0.07290903312978489,0.1111957274865644,0.8683789848447956,0.9825339688684516,1.144971601364531,True,0.133519107927609,0.13189915656891646,22.58548402786255
88,0.1119196491455344,0.17162257545637974,0.8071615433101951,0.841664880102815,0.4968010322738282,True,0.17449891920116148,0.13303401457028877,92.2194459438324
89,0.15717649179858495,0.1671460916275469,0.7119307841896758,1.563634064870766,9.999987082632344,True,0.20438142409788065,0.19843418959459264,91.53085923194885
90,0.11803324539715908,0.0034891127089630896,0.783020012992497,0.9325000216594537,1.2111603453254145,True,0.19792445649630744,0.1924235315105932,305.6616439819336
91,0.12716572159133827,0.035371348903618406,0.7601401344368631,0.6021110799195962,1.4535227567594275,True,0.17636410911078723,0.17264021215580386,51.336491107940674
92,0.1783071268864302,0.07256101335248069,0.7054292526964508,0.27868644169784096,0.4174771630919941,True,0.12729255089053376,0.10639999443544847,161.44999384880066
93,0.06148582911118357,0.09646756602828013,0.8907788487293685,0.9064544247192027,1.6722074389165322,True,0.17376021008192513,0.17249825347641912,90.2347137928009
94,0.13647719236623296,0.10854434455974106,0.7552966881096068,0.6305558154334381,1.1461436327661052,True,0.16064857185758302,0.16044464911215897,80.91217708587646
95,0.07105275296750367,0.11740223062418315,0.8811661942682985,1.043192887101884,0.8062185949335747,True,0.12166866244266877,0.10484604501907688,70.6764600276947
96,0.26546172245680244,0.5054804837683855,0.4934886850374919,-2.074241901777579,1.0106694763932376,True,0.15500271123245582,0.10283725419713705,439.2653896808624
97,0.07396666385467905,0.12589451108917957,0.8731054554898832,1.0477281285463027,0.8940751987090747,True,0.12440211632874398,0.11291965079102846,91.70982813835144
98,0.07126932139700506,0.11891100647600647,0.8800889220730461,1.0867524149896206,0.7986285681135721,True,0.12731460612600687,0.10838909624677945,79.34281396865845
99,0.07243092930702039,0.11050980121821968,0.8631350659311007,0.9988377982747925,1.1474417116925717,True,0.12090122326335534,0.11930779340568048,23.227779150009155
100,0.16919467583683748,6.92329036284482e-08,0.6880080052487366,-1.750000466291903,6.098163094269732,True,0.19850636485785284,0.192461097798202,176.5602207183838
101,0.11268547088825683,0.08633290421837467,0.8300158329127652,0.7261931716892184,0.5569275772801385,True,0.1438684053968648,0.12677724321996103,131.58955478668213
102,0.11943978940842973,0.06792982814470866,0.7763124660861929,0.9857706796344767,1.3554270400946653,True,0.16599000174361295,0.1643369155732845,117.77042198181152
103,0.26304498315030805,0.48700354818546887,0.5119964433756357,-1.0823153010552231,1.1072587232274198,True,0.15403472924233977,0.10828020749508448,173.12231588363647
104,0.3849314661238678,0.15696734104435428,0.0656666629684568,1.9988078016139945,2.0473498406778115,True,0.10007734917302033,0.07321956320427184,294.90295600891113
105,0.1559075642612686,0.010599453611267868,0.7147156949677005,0.3249900458744968,0.3291114462283714,True,0.16161820179995587,0.15945699838170577,148.4873490333557
106,0.0969700578840752,0.086580893607005,0.7651320710135162,1.5372448695529934,0.8555525994713735,True,0.07740353809311847,0.05351185902380522,133.99202609062195
107,0.07310992825680143,0.11696687845964968,0.882033090123637,1.0252224939096692,0.9632071509112425,True,0.15162828211710536,0.1452481549186607,41.47209978103638
108,0.17541588602225064,0.38997453954283917,0.6069597323588827,0.7090932910356735,1.4233797336929408,True,0.08821337320554974,0.07007875342049859,318.78976798057556
109,0.0801157601645645,0.06561006506676861,0.8369187328027647,1.3898868401917814,0.6757802257603043,True,0.09953678104752219,0.08597779321352227,117.5873920917511
110,0.20913562705199967,0.2822397672776593,0.6860372403124207,0.06161930993294959,0.5346896770904367,True,0.2162402307021808,0.16152512613579226,121.76373982429504
111,0.15992875516588076,0.4132539373080789,0.583979524842853,1.076454759503372,1.1003617424188976,True,0.11448681275422343,0.08132133374848237,230.40390706062317
112,0.07294822321996915,0.11116047699168548,0.8683886157076093,0.9822400525677859,1.1461479645440202,True,0.13499690396746092,0.13323641297304187,22.673422813415527
113,0.09032587262154179,0.08301676395760677,0.7848463714062013,1.372025710378572,0.5859308893418824,True,0.08667018601868276,0.05576261972949309,168.81998991966248
