rep_id,omega,gamma,beta,convergence,rmse,mae,runtime
38,0.24135019969630417,0.015943184889018254,0.5603198412614747,True,0.22434528287891287,0.21793470451526542,1.3180689811706543
39,0.12104440343136497,0.003955594745492826,0.7662274302479954,True,0.183492217083692,0.17786689055406868,0.7381360530853271
40,0.3631123338783165,0.15824801723740528,0.1983522701383405,True,0.353476874500517,0.2120501935638416,1.5469181537628174
41,0.365587377698694,0.11139924403016149,0.24542182995772865,True,0.3045112299281689,0.21800808384964054,1.2797486782073975
42,0.7355614572449956,-0.013430024628882218,-0.3881853183742713,True,0.1875176023355717,0.1804088910261959,1.9440550804138184
43,0.06248176721860444,-0.004111537875474088,0.8897087790117197,True,0.20450823885555477,0.19693014120926727,1.3251678943634033
44,0.20443793031895005,0.12051395841218783,0.5250186405692817,True,0.36006573957650784,0.22306342253802117,1.1076691150665283
45,0.31157252037139815,0.01284347852881267,0.4352830968790423,True,0.2179051758713666,0.21260095642853258,1.4678089618682861
46,0.03355177281842561,0.014183612916360163,0.9253828344979944,True,0.2220768109215991,0.20729678842783814,1.169661045074463
47,0.23660020335449494,0.0445972650606032,0.5203411297305655,True,0.21626843521823783,0.19571741322742764,1.2464320659637451
48,0.451078258746612,0.05321736832308138,0.08258765315707667,True,0.1995971989894515,0.17506776992316717,1.330265998840332
49,0.0870784254103266,0.014005246054733187,0.8339185607497368,True,0.22785832019668623,0.21991813386206252,0.9036409854888916
50,0.11345109221528982,0.008286345773103533,0.7819154044599801,True,0.1962081878130739,0.19079911242599212,0.7104701995849609
51,0.13765109908722864,-0.0077177416901111585,0.7542753804662481,True,0.20448139406758548,0.1962892368709129,1.224557876586914
52,0.08820710168208051,0.022928960520405398,0.8231090902308376,True,0.23548103930890568,0.22088377380344548,0.9429421424865723
53,0.040565558980114644,0.01832170605780705,0.9091215842531446,True,0.2273752586567319,0.20837690835635453,1.0127029418945312
54,0.094278233003676,0.012445730562779712,0.8212596948172902,True,0.2234054977513484,0.21690767586261667,1.044044017791748
55,0.1101805712727845,0.03282886882581755,0.7629179501873498,True,0.20992038592975112,0.1910215698726742,1.000905990600586
56,0.03879426481629404,0.009339439374949958,0.9191134340301106,True,0.20192499228503688,0.1943117609565523,1.6826889514923096
57,0.12433253399342196,0.047751638446395725,0.7365535629784622,True,0.26455306664223144,0.22340523910765542,1.0760676860809326
58,0.5707787426533821,0.06049261372608899,-0.049608787147735645,True,0.253378738903883,0.22423399278434036,1.9126641750335693
59,0.06761578750921536,0.020498422231351607,0.8566073314111514,True,0.21547107902612106,0.1999891354185534,1.1579110622406006
60,0.0868016465939048,0.012939397816921081,0.8300582284268343,True,0.20691506401501647,0.200694010535683,1.1593961715698242
61,0.46674190795724974,0.16574306343806944,0.021039440339938653,True,0.3733350468974698,0.22082255586101548,1.4302570819854736
62,0.10216420113771704,-0.0013604865560941826,0.8032099433106117,True,0.17699229170218647,0.1701333928833368,1.268730878829956
63,0.25245992472691636,0.013378157367865726,0.5407164216469885,True,0.22057127793514178,0.21496422183227976,1.4122159481048584
64,0.1701341392958469,0.010728213582433824,0.686134932434786,True,0.21535931232120986,0.21019028978638585,1.094688892364502
65,0.08007608801812076,0.02213819251042229,0.8336624406829134,True,0.21980168763283453,0.20512734420910056,0.8999488353729248
66,0.041742337496355045,0.01774244981316335,0.9053930172030308,True,0.2107482547928387,0.1951033086130195,1.0786821842193604
67,0.023329936878455054,-0.004651786402979046,0.9630762330985881,True,0.22035605933560592,0.2114987181454561,1.2891619205474854
68,0.17908750399971837,0.08608956437731477,0.609973699716996,True,0.3141003612043587,0.234353146977435,0.9778060913085938
69,0.4053872210713668,0.044055734377362425,0.22313761720516406,True,0.2219196425404218,0.2036290702456746,1.5181069374084473
70,0.028432934428505165,0.012029051429227292,0.9373071218311666,True,0.22539970606492785,0.21276031469608456,1.1668479442596436
71,0.07229430935575511,0.0038930999012028035,0.8640015271759596,True,0.20338749416389656,0.19811339060526081,1.4094560146331787
72,0.43868160850720983,0.07081037062684506,0.14077249302656122,True,0.2507449019649126,0.2084354541750177,1.6434588432312012
73,0.053681990536415064,0.03199081368668947,0.8677858973763415,True,0.21800458921647226,0.1858359775203767,1.039867877960205
74,0.05168009620942693,0.012968113312632163,0.8906988707872575,True,0.19615967740724438,0.18729201251476332,1.455395221710205
75,0.011126467636904017,-0.003085460527324212,0.981799004557403,True,0.18749376060828293,0.1787192317073787,1.6977729797363281
76,0.11392909167646895,0.015736097105261505,0.7739017508508379,True,0.19915223884650016,0.19219292275413238,0.6422772407531738
77,0.21092659336873576,0.02815115890454932,0.5854610214393974,True,0.206819156070022,0.1959768961688793,1.2613520622253418
78,0.22302170171976896,0.04019961235334356,0.5458562980666268,True,0.2078738936435581,0.18996710425111335,1.2265069484710693
79,0.16018657436900646,0.03413015747788339,0.6731917676770824,True,0.2138635224871308,0.1971668138059262,1.0498597621917725
80,0.00875583129698243,0.006103765691624538,0.9775641013196799,True,0.19825635144163728,0.18714559494827573,1.2629530429840088
81,0.270455649103956,0.05223200047073112,0.4518337340507734,True,0.22025907290179894,0.19700201331635944,1.6282057762145996
82,0.058027262940636384,0.04041784759451237,0.8562392158413347,True,0.2620406813839414,0.21007514607135608,1.0698437690734863
83,0.03514976205705654,0.0027990659058543376,0.9345593331571309,True,0.215408976880225,0.21036847300638725,1.2852139472961426
84,0.15151358951789945,0.12190180817434237,0.6048477066136773,True,0.3385834222182636,0.20173305288325594,0.9177341461181641
85,0.2213755753976399,0.06918027843359201,0.5199525052053502,True,0.23664151319317792,0.19172772907385616,1.0447940826416016
86,0.3929865058231486,0.10467016612644163,0.17869731047256748,True,0.2720495295443778,0.19932493190459394,1.30824875831604
87,0.018797069080515025,-0.0030817967516337317,0.9679374374752112,True,0.1970643268256981,0.18894642125891772,1.6083807945251465
88,0.3574642325087536,0.15487627695143108,0.2474449980962109,True,0.39155681978413415,0.2414054670454342,1.2896389961242676
89,0.2681085703508588,0.07273109382283838,0.4483408520649482,True,0.2534724549004038,0.21169664979420993,1.204024076461792
90,0.057473700679824116,-0.006854108214184026,0.9012783092698309,True,0.20358685778287056,0.19489572111489661,1.224456787109375
91,0.25473024119490595,0.0034376697501646587,0.5163193828994732,True,0.18917746831285256,0.1834525815308849,1.6480560302734375
92,0.027827923055282835,0.022321111103720488,0.9265696842201934,True,0.22403426450496797,0.19392905397625707,0.9378409385681152
93,0.0028691308731869604,0.004552852921179019,0.9902781898628463,True,0.2251301529561369,0.2079474562445702,1.3639650344848633
94,0.07488900335996553,0.01595393731887987,0.8496693130808757,True,0.2162045412691974,0.2070184258528948,1.248147964477539
95,0.023418196812911525,0.01744374319033605,0.9401402206984733,True,0.23127629758261675,0.20343949805229167,1.191601037979126
96,0.1476342790899327,-0.00531152462880004,0.739363830605476,True,0.21281492983694583,0.205724978648765,1.1827068328857422
97,0.18072752356807067,0.04410280225518182,0.6312662864855747,True,0.23459498866071907,0.20770090594783788,1.0793697834014893
98,0.011219675139080494,0.009224430362944163,0.9710465292060793,True,0.23108101076127294,0.2154533558432646,1.1803786754608154
99,0.09176062117063413,0.002502164650814482,0.8225466453331407,True,0.18217255512853722,0.17636339207687676,1.3012738227844238
100,0.08658181003643539,0.008037132109455808,0.8324030604914292,True,0.1982102197434993,0.19273488975221498,1.3529009819030762
101,0.0697086714401662,0.009094365195382174,0.8694695340012089,True,0.22833840186815818,0.22211020474262694,1.014941930770874
102,0.16768270692905168,-0.0016657800399095457,0.6919343183163811,True,0.2003443092999367,0.1940724696688944,0.7268719673156738
103,0.2670314850558746,0.09400869788652316,0.44106352809348187,True,0.2940305534895179,0.2209838893200772,1.0810198783874512
104,0.17666469888217884,-0.0048999172404532755,0.6657824640680938,True,0.1828528484178423,0.17601363721359467,1.3979010581970215
105,0.030793886275454284,0.006816618864977538,0.9345282392943445,True,0.18435487892590516,0.17746533170291018,1.591247797012329
106,0.3823616984449367,0.08541861484592825,0.17821251367802443,True,0.23489764410393243,0.1742556122655822,1.3753271102905273
107,0.09482990115112966,0.021601809169291983,0.8148921997205802,True,0.23999094158736037,0.2274978072052787,0.9334509372711182
108,0.30891428840147883,0.024214145584750726,0.3857916655474599,True,0.1854104503863126,0.17615161756722383,1.6109809875488281
109,0.0712521503212963,0.02500175679254992,0.843605023929344,True,0.21029949515157326,0.19325355510677406,1.0494751930236816
110,0.3730611319312351,0.04202936710118967,0.3015623067195622,True,0.23585452528819686,0.21875339514070308,1.4820401668548584
111,0.10464656576506842,0.04445208152968062,0.770199748244842,True,0.24628300567367808,0.2116574141571116,0.8695068359375
112,0.26543371505804614,0.007723920302305796,0.49888373672578623,True,0.19622409129034832,0.19060481687043723,1.6713850498199463
113,0.31785589093424393,0.09710555336566488,0.3031393512087359,True,0.25151886932419676,0.18255311893517898,1.0980117321014404
114,0.10227727051749516,0.03024190373361096,0.7794777387601641,True,0.20755839539076915,0.18920045874996705,1.0906219482421875
115,0.03182717584666852,0.024697710345647425,0.9164767734955808,True,0.22802412059189536,0.19324416162448074,1.1007459163665771
116,0.22600842078071431,0.07477571646036724,0.5037117209017752,True,0.23942719588657982,0.18729528666904746,1.0262579917907715
117,0.20569460256034366,-0.0031182551621652967,0.61631235120995,True,0.190755013055168,0.18439085710375527,1.3824827671051025
118,0.26561406414943195,0.05938676209934399,0.4494831790615174,True,0.22198553609664787,0.19149550778443267,1.262268304824829
119,0.03329767281431967,0.01433825760576422,0.9212715643333906,True,0.18378170060657278,0.17073597440514368,1.0732059478759766
120,0.12521621819764195,0.014390351676869764,0.7643237477107767,True,0.22302594263609754,0.21599033458353548,1.0970330238342285
121,0.17653657901063954,0.057145621431671484,0.6273323374932953,True,0.24456589947801463,0.20926173148237126,1.0233690738677979
122,0.07442336112926055,0.020099716541867027,0.8457675191292187,True,0.21571613514591298,0.2031777480220939,1.1002280712127686
123,0.16842518764742653,0.010117800269402122,0.6788184735017119,True,0.1944287357318698,0.18896291816208913,1.4469618797302246
124,0.014182770863731025,0.010209933478728598,0.9639216223599845,True,0.2145386326842859,0.19890026168371241,1.3873698711395264
125,0.1960159518325024,0.12054444157665486,0.5472069763337135,True,0.38173228074914783,0.23611904118223834,0.969008207321167
126,0.3459410112901084,0.05177697821616892,0.3491800608160676,True,0.241979843532092,0.22187447738790764,1.662231206893921
127,0.2631258906999487,0.04966283479425473,0.48577436458322715,True,0.24583830527233044,0.2176294846019734,1.2985479831695557
128,0.07820453017407844,0.0063811337734867085,0.8483139072947484,True,0.1955548177512223,0.19011128256351673,1.3068969249725342
129,0.08675236926910393,0.05307899648640477,0.7912934580327661,True,0.26906629866230825,0.20767594064830872,0.8717219829559326
130,0.11630689764770707,0.004389069924485185,0.7830250908537846,True,0.20347988987151083,0.19811557987574824,0.7410068511962891
131,0.00692120593245381,0.005467501268314286,0.9819818996384062,True,0.2098916758588152,0.19938198133319113,1.6465668678283691
132,0.05452917917238916,0.004300858464180199,0.8955394300440523,True,0.2001947943730406,0.19433812878648246,1.448613166809082
133,0.5507131698862977,0.05332031523940116,-0.04923019109417659,True,0.22787173772397218,0.20371784582940738,2.1952390670776367
134,0.11492361498068578,0.006795821560758765,0.7877210728041478,True,0.2152820163443774,0.2097000701780677,0.6940760612487793
135,0.0324542219834915,-0.005256076300344829,0.9409950261889937,True,0.17046338930035193,0.16117973737669947,1.1557221412658691
136,0.5346054794709669,0.06790450696747785,-0.0460554862220854,True,0.23852502520183919,0.199480455846027,1.95330810546875
137,0.006911487090952079,0.004975804807473987,0.9818949402095266,True,0.19246995547133158,0.1804838149854227,1.1982109546661377
138,0.4407110236853296,0.04122988307993217,0.2098658060470158,True,0.24728176368204574,0.23307930184707878,1.64524507522583
139,0.005313844793068231,0.007529252818123187,0.9826791708487717,True,0.2171213408180319,0.19467627612217667,1.141265869140625
140,0.14540500118490854,0.041685141816895435,0.6905856476710326,True,0.22029357314849626,0.19507125479340154,1.112278699874878
141,0.010456846832766787,0.008717080064363733,0.9721348727502366,True,0.21432268470032448,0.1968398047385165,1.3658339977264404
142,0.05058961625373784,0.012569544175809836,0.89773614237973,True,0.22251569351750627,0.21332887753213167,0.9753720760345459
143,0.029702320062830082,0.0055637250388045,0.9347143203672663,True,0.1598380411157222,0.1530910674788868,1.2574338912963867
144,0.18171155519335808,0.1003032288693798,0.5942680002343566,True,0.3498594150124291,0.23981146374239945,1.2381279468536377
145,0.13462346827926217,-0.0012021479819088023,0.7526216022265624,True,0.1978723228256396,0.19156825912643966,0.767333984375
146,0.0029236916034228178,0.005595263572092803,0.98897494813206,True,0.20990656156537127,0.18946704895507036,1.2386181354522705
147,0.026306135755953863,-0.005199415713374447,0.9577079405129575,True,0.2128350497112008,0.20405006636489764,1.2846126556396484
148,0.012725390956400476,0.007152838184674378,0.9702646438454997,True,0.22604840547130794,0.21411369965165158,1.203679084777832
149,0.5263142477729221,0.11023194519764343,-0.06403969666534079,True,0.27015352288289823,0.19959960135520824,1.6998581886291504
150,0.10038950266186966,0.03963862670505768,0.7829285959856405,True,0.25209451722860077,0.21666970468997723,0.9489691257476807
151,0.10679063682582202,0.036230330124162984,0.7700277434941969,True,0.22958594111868125,0.20377193709454955,1.0793309211730957
152,0.3181625367427024,0.016747134774026406,0.4142583791466229,True,0.2154317809215489,0.20906809020884135,1.5829548835754395
153,0.05460833872066024,-0.0019786543192501643,0.9041010742601461,True,0.21731530422704748,0.21082455763150323,1.4646928310394287
154,0.061198822120058255,0.029985530660854433,0.864457949353544,True,0.25329595958980355,0.22504860664942924,0.7950751781463623
155,0.03410713101240387,0.011307548389283845,0.9276702344529586,True,0.21818077341633682,0.2080632177529947,1.099928855895996
156,0.11033541288668937,0.04261933987077356,0.7637232422015725,True,0.24845998457148138,0.21698533589978705,0.9015700817108154
157,0.3650253444035071,0.17906290519728513,0.20070846091016986,True,0.4198716770851369,0.23186520998915672,1.2391128540039062
158,0.009686959927607156,0.006715428167949752,0.9747083223627999,True,0.19055722239165254,0.17675410494196878,1.7716739177703857
159,0.07295592025172881,-0.0033763844093473994,0.8700098465844663,True,0.20509165466743648,0.19861104475224226,1.3704431056976318
160,0.02181677104667417,0.01694197777232259,0.9440416051452691,True,0.23290163279185047,0.20783493020083638,1.2720088958740234
161,0.07679583853135893,0.018881772379768853,0.850215684131086,True,0.24380187065433165,0.23263901954203764,0.9355592727661133
162,0.2911421380921314,0.03395581782390038,0.43973565670169046,True,0.2126020622528829,0.20136176673347422,1.4203641414642334
163,0.11225973991736093,0.02896689469850788,0.7618364092512898,True,0.20387322715127257,0.1886421662270533,1.1041679382324219
164,0.19787211287804357,0.04383140478343867,0.5911641086998629,True,0.21464287749647246,0.19308842322582348,1.4529149532318115
165,0.1294106240930863,-0.004785755130938724,0.7729434949076355,True,0.21495757201902582,0.20776441051796798,0.9905591011047363
166,0.0695372518621921,0.02477301583358035,0.8453093006334907,True,0.20369276354044716,0.1870189247952029,1.071868896484375
167,0.4058445137228276,0.11473057660318373,0.1754746978342373,True,0.30895371905355495,0.2211240396195477,1.4608750343322754
168,0.14227682093313543,0.00877077521202973,0.7322123982591929,True,0.207029187102713,0.2020291828719686,1.0554709434509277
169,0.12087734119364929,0.02827081185304997,0.7593126350018122,True,0.23723030207220136,0.2203762982590518,0.9788222312927246
170,0.2665186999536975,0.008884981089167607,0.5093359898840454,True,0.20962267573560137,0.20431195109637876,1.3822319507598877
171,0.11447467492350087,0.00011640383599554729,0.7855309580910724,True,0.19144338351324042,0.1854981323099756,0.778040885925293
172,0.02254462405010095,0.006977278111771387,0.9517478890461112,True,0.2058137379503075,0.1973251095383079,1.4426350593566895
173,0.005279894292149709,0.003847686437416715,0.9864030159356628,True,0.2036625804388067,0.19320232982340246,1.50986909866333
174,0.19497937726174758,0.0961612512430384,0.5527393853136525,True,0.28656572082765824,0.20446366641504168,1.00938081741333
175,0.12475327033054964,0.0038137999410735065,0.7678448380927891,True,0.206532108095591,0.20133544186864988,0.6727700233459473
176,0.3432850787738187,0.09496880306820385,0.2836722374256766,True,0.27532976250668856,0.20420771083636993,1.3231520652770996
177,0.06278618883513494,0.0042267260796641035,0.8801283376487812,True,0.19872245863383578,0.1930068518724789,1.3452281951904297
178,0.13581276421765237,0.04363711119875588,0.701265703202571,True,0.21731530856114153,0.1877732113491095,1.058372974395752
179,0.01888707620765845,0.0064000397854211966,0.9599976640201399,True,0.21866999942075202,0.20981929919703954,1.1011829376220703
180,0.0015849748898100692,0.003403847100617124,0.9937572037877443,True,0.22125358193453462,0.20391226609239543,1.6760098934173584
181,0.33200178016858206,0.09632632380228877,0.32855463928155915,True,0.287439751728664,0.2232318639732364,1.466728925704956
182,0.14053348042809521,0.02876666948803209,0.7138520764275641,True,0.21035011866543665,0.1961261770483515,1.1212151050567627
183,0.47658827964311634,0.09866514875696797,0.039135332082754576,True,0.2774037841435645,0.20667882224718123,1.8072078227996826
184,0.06317140313947298,0.010284225556244829,0.8785237361952527,True,0.223971476930534,0.21679097721499743,1.1975018978118896
185,0.21622098790347138,-0.005411136572648342,0.6195118679038809,True,0.21791444515915742,0.21118693823123447,1.6921782493591309
186,0.1647794871727649,0.09393978025817042,0.6222296801022014,True,0.33562122199152145,0.2276147193519579,1.2560970783233643
187,0.10551834191462259,0.04465014132401749,0.7563071683846401,True,0.21949946250229901,0.18351602779150186,0.8233039379119873
188,0.05789231043453184,0.02436952936977578,0.8712967490987386,True,0.22421393916228147,0.20448725562128783,1.0553717613220215
189,0.08503414412539109,0.006368033307344269,0.8321366758049955,True,0.18778428287072904,0.18194867109702584,1.3288259506225586
190,0.05979823689681462,0.0280267862032067,0.8718834327736789,True,0.2696713731283926,0.24418216234646103,1.030277967453003
191,0.17151739477805938,0.08947813554200132,0.5977449521124484,True,0.28662736400677324,0.19893682168313204,0.8703827857971191
192,0.21284341746888513,0.035376017237224444,0.57139591836449,True,0.2114007317082144,0.19439119532744328,1.2833778858184814
193,0.2048425026493608,0.039616640324573106,0.5778807750483219,True,0.20971578476662403,0.1891862796653941,1.2278220653533936
194,0.49116541132431135,0.1481037218038173,-0.022517827111642567,True,0.33496910384283024,0.20991148192561948,1.9402508735656738
195,0.431421998617238,0.04726705282716025,0.16458952151071324,True,0.22012036041043448,0.19945172472771208,1.541139841079712
196,0.0026696602541749002,0.003629533181664449,0.991744062786005,True,0.23977421871091703,0.2268972429504826,1.3291730880737305
197,0.5724508658090225,0.08107114738530938,-0.115998984154704,True,0.2519514956905295,0.20428813425412357,1.7349190711975098
198,0.005002844637081292,0.01062048219388043,0.9801533223371469,True,0.2224794992016971,0.19083601460446242,1.2219040393829346
199,0.02781686445065135,0.0077878328285412145,0.9416648251914901,True,0.21005126756218542,0.2018762075456246,1.3244829177856445
200,0.45367424643330995,0.16343163741706018,0.003089890844267823,True,0.35366466138008174,0.1956862392933228,1.189391851425171
201,0.3487438942432582,0.1258904531452909,0.2337060949214071,True,0.30605248195253393,0.19762056627578017,1.2323729991912842
202,0.03150069101947463,0.01333963315557323,0.9282183099092975,True,0.20265065133883126,0.18976042580448868,1.2038280963897705
203,0.44220179944926474,0.14599375362083902,0.03515031190863373,True,0.31708660268960737,0.19060276653004637,1.2049016952514648
204,0.4132281427619224,0.0602883400947679,0.1746854751914736,True,0.21959986641210144,0.1922954441835393,1.4060511589050293
205,0.7628880719497362,-0.011136596551669507,-0.35106218755360685,True,0.21785616664537888,0.2112111754254888,1.9199681282043457
206,0.023059132290817474,0.005390199392002835,0.9530195877383998,True,0.21187874678537968,0.2053785130688089,1.1878981590270996
207,0.1679763971146745,0.03588163534164518,0.6701998019476483,True,0.24163414172418096,0.222769437994503,1.1881399154663086
208,0.08238953647779473,-0.001892836215788256,0.8528273816027553,True,0.20918761376333317,0.20280726559621817,1.3421900272369385
209,0.14060056423596828,0.08573894878967539,0.6677210274795904,True,0.307949982521186,0.21690310395893903,1.0212070941925049
210,0.342762718071991,-0.012247612836851676,0.3953080575490144,True,0.2144303581012853,0.20722527619820483,1.6199071407318115
211,0.07004757147120061,0.023969244825548984,0.8500208762593093,True,0.2209732579476651,0.20514294354475585,0.9966418743133545
212,0.19053561778784134,0.050668650306942876,0.6114164392092778,True,0.23874786688039326,0.21252961585254257,1.0611708164215088
213,0.0433494223595445,0.02818676951353663,0.8942315141006849,True,0.24144469987523903,0.2089350224495165,1.2973551750183105
214,0.05622093829028785,0.030707624485473803,0.8665301430068837,True,0.2295912491716034,0.19841951542248398,1.0930118560791016
215,0.00410949380031988,0.001659772872560042,0.9909111693701083,True,0.21086032197015442,0.2038106958742141,1.4277148246765137
216,0.19542225700840782,0.034175484309026796,0.6062097370034912,True,0.20843903572018802,0.19439471574831332,1.2358989715576172
217,0.04688389651848534,0.02890691807226535,0.8892565790586592,True,0.25323053530790596,0.2209075960760329,0.8402860164642334
218,0.19610924796496962,0.07072569414962779,0.581378637391772,True,0.25535230065485803,0.20987925526218254,1.108198881149292
219,0.15653623994424573,0.03084985519738983,0.6929155918422509,True,0.22912317830113935,0.2153504803304745,1.2716121673583984
220,0.337366843634769,0.23248973406243473,0.18623361690759682,True,0.5022272358862075,0.22307187390483668,1.0890581607818604
221,0.08884978459910875,0.00017994618396363418,0.8440322321343317,True,0.2252169294882505,0.21958102342470145,0.6358420848846436
222,0.04850784575642781,0.025922126692406823,0.891713460270336,True,0.2594271625509076,0.23394904639643374,0.8766419887542725
223,0.12129680856711544,0.0012376301137884886,0.7766862024413522,True,0.2038500691922787,0.1979814684555587,0.6927478313446045
224,0.46177839569035806,0.13334297731003752,0.03636372625791893,True,0.3201673892355023,0.20697175632687098,1.1512160301208496
225,0.10185292150435829,0.002064876695747783,0.8174393557701838,True,0.21852133622197975,0.21325689703684741,0.6930680274963379
226,0.22118526243423017,0.0061149633758922056,0.5901974956062203,True,0.2035251507959498,0.19816393717730063,1.3190467357635498
227,0.35918676625416635,0.06901393627635208,0.2522973915501815,True,0.22133791494316424,0.18307308906693232,1.4811069965362549
228,0.00509665658533647,0.0058184632558472525,0.9846859840013766,True,0.2068041505650119,0.19046016986619463,1.4609949588775635
229,0.11600468936445887,0.024716986049307894,0.759264585952893,True,0.2021706119284367,0.1905753255895,1.0296669006347656
230,0.04439114801848421,0.01648211386942661,0.8996083096448234,True,0.19443246327972102,0.18122440780028895,1.1805720329284668
231,0.04313608333792899,0.018111442514346987,0.8982796519508534,True,0.18656007384667272,0.16949483393624393,1.0825169086456299
232,0.04126000627856957,0.03943295248819981,0.8820728815730916,True,0.23114515544998623,0.17666702439461512,1.0156128406524658
233,0.1402306545239365,0.0028105461568159453,0.7547941822214428,True,0.2315057065520427,0.22677440851972389,0.7361760139465332
234,0.31362865434521625,0.06582478050231459,0.3445641974009048,True,0.22609504590226728,0.18620286933492985,1.1749958992004395
235,0.08109337661465763,0.03339621878129848,0.8128450833749741,True,0.21039515744613815,0.18139722042432552,1.0227179527282715
236,0.001964494873846935,0.003699909390974804,0.9927600801691616,True,0.21647032644969103,0.20036086865582597,1.2774326801300049
237,0.5321893994009471,0.10137726255037284,-0.05161391226758108,True,0.2719211678124641,0.2083442280367654,1.2902119159698486
238,0.4366458511567989,0.05275252403460516,0.18810438356956122,True,0.24452955569647206,0.22118990909854624,1.2115111351013184
239,0.05703344739203707,-0.007152065288069952,0.9000766584910731,True,0.19540892692914072,0.18593395992144765,1.1734230518341064
240,0.41821424676316854,0.05627988030476885,0.1664277684914921,True,0.21712142812429797,0.1905073155188827,1.229862928390503
