date,ret
2014-12-14,1.0857723564851263
2014-12-15,-1.9360851465324735
2014-12-16,-5.571376051043764
2014-12-17,-2.384866828163812
2014-12-18,-2.787498298843616
2014-12-19,1.9172477091887075
2014-12-20,3.60821527236439
2014-12-21,-2.9327057232197085
2014-12-22,3.251999786824289
2014-12-23,0.6740949968611076
2014-12-24,-3.796316041841319
2014-12-25,-1.2312010186620093
2014-12-26,2.6246110588186156
2014-12-27,-3.8792943134261293
2014-12-28,0.30272491611214036
2014-12-29,-1.582674272458462
2014-12-30,-0.7521101348114456
2014-12-31,2.865739315201754
2015-01-01,-2.005790569529786
2015-01-02,0.11689884726031607
2015-01-03,-11.534744853773393
2015-01-04,-6.327858055432944
2015-01-05,3.684940984892382
2015-01-06,4.047624946398276
2015-01-07,2.6753342139659964
2015-01-08,-3.9365669321318464
2015-01-09,2.3287813859437456
2015-01-10,-5.657745766901723
2015-01-11,-3.513128909910801
2015-01-12,0.6688518945014543
2015-01-13,-17.162535776222132
2015-01-14,-23.88773463083913
2015-01-15,16.26827219809437
2015-01-16,-0.9679682673885637
2015-01-17,-4.47134715003914
2015-01-18,5.279042848409521
2015-01-19,1.9951105037392836
2015-01-20,-1.796098023883097
2015-01-21,6.982663041890724
2015-01-22,2.6963636750818587
2015-01-23,-0.3580086443887964
2015-01-24,6.09729940416468
2015-01-25,2.209217156695864
2015-01-26,7.365981325213955
2015-01-27,-3.8563988063542
2015-01-28,-12.03203679967304
2015-01-29,-0.30396514464774427
2015-01-30,-3.214360524247528
2015-01-31,-4.1700068194814754
2015-02-01,4.147369122323408
2015-02-02,4.708611913261596
2015-02-03,-4.84220816774954
2015-02-04,-0.31473756583899615
2015-02-05,-4.521313880643518
2015-02-06,2.214655246261099
2015-02-07,2.3071566730719972
2015-02-08,-2.0568108293278264
2015-02-09,-1.6209818621693906
2015-02-10,-0.25515741740926856
2015-02-11,-0.42990006821526094
2015-02-12,1.037804573492629
2015-02-13,5.846747663266605
2015-02-14,8.760386298116973
2015-02-15,-9.28034766532857
2015-02-16,-0.5510213773759709
2015-02-17,3.9598997664632485
2015-02-18,-3.16759944058127
2015-02-19,1.5285559528640746
2015-02-20,1.3125059738492872
2015-02-21,0.1772608058896452
2015-02-22,-3.6939611529002825
2015-02-23,1.0957565131234581
2015-02-24,-0.19770378971895042
2015-02-25,-0.6632478684525545
2015-02-26,-0.572569478170859
2015-02-27,6.9702012134581715
2015-02-28,0.039265167941593404
2015-03-01,2.1769439361501774
2015-03-02,5.642667958397052
2015-03-03,2.032558217192637
2015-03-04,-3.236061749557795
2015-03-05,0.9917214078932979
2015-03-06,-1.3908650376970755
2015-03-07,1.1569792220657682
2015-03-08,-0.824639481498135
2015-03-09,5.278592457807196
2015-03-10,0.6087136214757649
2015-03-11,1.4387822510864012
2015-03-12,-0.8175526191888771
2015-03-13,-3.2431811192426885
2015-03-14,-1.349136736068246
2015-03-15,1.4546160398139385
2015-03-16,1.3238975210329684
2015-03-17,-1.8983689857858366
2015-03-18,-10.923441449048799
2015-03-19,1.6580135500693594
2015-03-20,0.18218296254879363
2015-03-21,-0.7927876301577541
2015-03-22,2.874029617179108
2015-03-23,-0.5882949981134367
2015-03-24,-8.391015266635193
2015-03-25,0.11285802048082161
2015-03-26,0.8119915988936022
2015-03-27,-0.7385464553219201
2015-03-28,2.1765369643992116
2015-03-29,-4.203073327274076
2015-03-30,1.8316335321423516
2015-03-31,-1.4749428807679266
2015-04-01,1.1083494386085135
2015-04-02,2.1600681718026316
2015-04-03,0.38723036685368584
2015-04-04,-0.378016988744001
2015-04-05,2.5518662250523683
2015-04-06,-2.1107474762098732
2015-04-07,-1.0410076732529028
2015-04-08,-3.4072284707948874
2015-04-09,-0.6828193196374954
2015-04-10,-3.302221420067575
2015-04-11,0.07115647430504524
2015-04-12,-0.30077964487764675
2015-04-13,-5.153634539264829
2015-04-14,-2.5785337580481738
2015-04-15,1.978309582302007
2015-04-16,1.9635789967344053
2015-04-17,-2.6532756008893266
2015-04-18,0.08047924529988038
2015-04-19,-0.4710088226774545
2015-04-20,0.7740731403699463
2015-04-21,4.497306912345511
2015-04-22,-0.5976211723911717
2015-04-23,0.8394963920001608
2015-04-24,-2.3529938623616964
2015-04-25,-2.2637692192597925
2015-04-26,-3.2545562189888244
2015-04-27,4.261724043291615
2015-04-28,-1.6396562202197096
2015-04-29,-0.1527737614246405
2015-04-30,4.344133568902375
2015-05-01,-1.8687863712868236
2015-05-02,1.089012711424342
2015-05-03,2.1522288621349084
2015-05-04,-0.6910231127698729
2015-05-05,-1.3514121383813915
2015-05-06,-2.853300234553924
2015-05-07,3.1017776101158745
2015-05-08,2.581855822900625
2015-05-09,-0.9682976810278632
2015-05-10,-0.7691385455124156
2015-05-11,0.6399275935084603
2015-05-12,-0.5648502347470163
2015-05-13,-2.1153201188695014
2015-05-14,0.10129075603320103
2015-05-15,0.1529460443549624
2015-05-16,-0.7449344335356933
2015-05-17,0.14248268204823944
2015-05-18,-1.6956303375808446
2015-05-19,-0.6398391285697969
2015-05-20,0.7569503482017126
2015-05-21,0.43305594390128377
2015-05-22,1.972002357959024
2015-05-23,-0.7479715314190116
2015-05-24,0.7354456498920747
2015-05-25,-1.7397365643571305
2015-05-26,-0.12943403223566463
2015-05-27,-0.06155506929435006
2015-05-28,-0.0792972416857829
2015-05-29,-0.2634737809712462
2015-05-30,-1.7266673519912956
2015-05-31,-1.4932615706014118
2015-06-01,-3.3384841450773806
2015-06-02,1.1503424511187355
2015-06-03,-0.10052506335140876
2015-06-04,-0.8205462931561769
2015-06-05,0.14759386376796968
2015-06-06,0.1641092068751071
2015-06-07,-1.3529399404064613
2015-06-08,2.3530449420350763
2015-06-09,0.11239136972838182
2015-06-10,-0.23898934115056392
2015-06-11,0.26149100408225934
2015-06-12,-0.011449412873787423
2015-06-13,0.9147947352895258
2015-06-14,0.3577980578363338
2015-06-15,1.2627176417185026
2015-06-16,5.6401892706950285
2015-06-17,-0.7761377701907435
2015-06-18,-0.24314021522400253
2015-06-19,-1.9151890254541115
2015-06-20,0.11547703170977641
2015-06-21,-0.6504104462004889
2015-06-22,1.1089549649539343
2015-06-23,-1.2286876727486629
2015-06-24,-1.6917801991991332
2015-06-25,0.8131838030888794
2015-06-26,0.1949326154047526
2015-06-27,2.8590607836899373
2015-06-28,-0.9235671831107517
2015-06-29,3.050835370389926
2015-06-30,2.1783030733631747
2015-07-01,-1.838367741213709
2015-07-02,-1.3805371193693183
2015-07-03,0.2291509724043017
2015-07-04,1.6274768888172808
2015-07-05,4.007903283595127
2015-07-06,-1.1978879343567783
2015-07-07,-1.1868319438079311
2015-07-08,1.5731326397494527
2015-07-09,-0.7086199948140859
2015-07-10,5.523900169236917
2015-07-11,2.712813438461481
2015-07-12,5.748056113657629
2015-07-13,-6.374614556931846
2015-07-14,-1.716070053289176
2015-07-15,-0.7023463522693341
2015-07-16,-2.8772228028602242
2015-07-17,0.36412559992919924
2015-07-18,-1.7810648933846984
2015-07-19,-0.6012263218851288
2015-07-20,1.8105599702360031
2015-07-21,-1.2667626879736993
2015-07-22,0.37033053848904984
2015-07-23,-0.5559778583299035
2015-07-24,4.202728715277182
2015-07-25,0.01326882623997605
2015-07-26,1.2403083130681836
2015-07-27,0.18800044835654006
2015-07-28,0.14114572705352657
2015-07-29,-1.7884615169901252
2015-07-30,-0.779106412715791
2015-07-31,-1.2053980426890654
2015-08-01,-1.2088742537482489
2015-08-02,0.22712043420991535
2015-08-03,-0.6239552263236803
2015-08-04,1.2771988037522775
2015-08-05,-1.3084882654910146
2015-08-06,-1.311364635347978
2015-08-07,0.22922120719721661
2015-08-08,-7.0117012552539215
2015-08-09,1.4214434603416315
2015-08-10,-0.36348168479269916
2015-08-11,2.0803058371920535
2015-08-12,-1.6261276832247873
2015-08-13,-0.9976465212423236
2015-08-14,0.4720881989869419
2015-08-15,-1.6982906745826476
2015-08-16,-1.3026175883497082
2015-08-17,-0.33757508677787484
2015-08-18,-20.19537931375126
2015-08-19,7.000492554477056
2015-08-20,3.619716049159294
2015-08-21,-1.3206468352054301
2015-08-22,-1.0733064602230336
2015-08-23,-1.1006542995167123
2015-08-24,-8.19443644094262
2015-08-25,5.013303108500899
2015-08-26,1.7552734435475337
2015-08-27,-0.6033338970727442
2015-08-28,2.7737685167735115
2015-08-29,-0.8327818344587179
2015-08-30,-0.5764157557661242
2015-08-31,0.4325328305577969
2015-09-01,-0.9766187731434783
2015-09-02,0.3765564556640122
2015-09-03,-1.0525171557937085
2015-09-04,1.2298655479530574
2015-09-05,1.8972578694326891
2015-09-06,1.8986038278857365
2015-09-07,-0.12904293369908615
2015-09-08,1.4235397632374358
2015-09-09,-2.3899575888546742
2015-09-10,-0.0023044138202088504
2015-09-11,0.5492113532206133
2015-09-12,-2.184474141505355
2015-09-13,-2.157626193991913
2015-09-14,-0.07471399836243009
2015-09-15,-0.27948358296621123
2015-09-16,-0.6600490396643899
2015-09-17,0.18139196800275315
2015-09-18,1.2358677111561356
2015-09-19,-0.7701189541674758
2015-09-20,-0.2534187102798846
2015-09-21,-1.9330267367271503
2015-09-22,1.4118588511288443
2015-09-23,-0.2773268420105168
2015-09-24,1.6950638457729816
2015-09-25,0.12991723985695813
2015-09-26,-0.4744674697624518
2015-09-27,-0.8097660274794194
2015-09-28,2.5742872647923853
2015-09-29,-1.1638563212004627
2015-09-30,-0.3972209367533175
2015-10-01,0.49682705544471517
2015-10-02,-0.23978704442475518
2015-10-03,0.4717896113768383
2015-10-04,-0.32944905965806015
2015-10-05,0.7555507053585764
2015-10-06,2.203451787457489
2015-10-07,-1.3973406835405378
2015-10-08,-0.40603302101080985
2015-10-09,0.5372626928927815
2015-10-10,0.28123135656459297
2015-10-11,0.7253785037390159
2015-10-12,-0.839583007203526
2015-10-13,1.565677199430926
2015-10-14,0.8574837461410745
2015-10-15,0.788828512118922
2015-10-16,3.174278750220161
2015-10-17,2.781418406748326
2015-10-18,-3.5128209718431336
2015-10-19,0.5513664189682466
2015-10-20,2.129721124883499
2015-10-21,-1.323241293254096
2015-10-22,2.7374096440282436
2015-10-23,0.7664649554492087
2015-10-24,1.716334472056058
2015-10-25,0.5847847902108683
2015-10-26,0.4374768112414884
2015-10-27,2.799755343488375
2015-10-28,3.4880539783705977
2015-10-29,2.8552929727774234
2015-10-30,4.280862207211467
2015-10-31,-4.445755328435563
2015-11-01,3.3909364814887155
2015-11-02,10.293126652081686
2015-11-03,10.924976205378023
2015-11-04,1.8671700471217356
2015-11-05,-6.452765141535544
2015-11-06,-3.2561992356927583
2015-11-07,3.0253954235015534
2015-11-08,-3.5840352874839887
2015-11-09,1.6963119736790766
2015-11-10,-12.262124574509325
2015-11-11,-8.080230557064638
2015-11-12,8.21128715048971
2015-11-13,-0.546545678965682
2015-11-14,-1.2809141750735442
2015-11-15,-4.034025148846698
2015-11-16,3.120665224074415
2015-11-17,1.172559335300427
2015-11-18,-0.28248120778426866
2015-11-19,-2.6871229801060714
2015-11-20,-1.405404650679909
2015-11-21,1.3797403498231553
2015-11-22,-0.8660038173745832
2015-11-23,-0.5921436853815187
2015-11-24,-1.0649623584106926
2015-11-25,2.3857105684276014
2015-11-26,7.061137338635248
2015-11-27,1.3758200438524604
2015-11-28,-0.3167433885797877
2015-11-29,3.6872114833207625
2015-11-30,1.4782472701860172
2015-12-01,-4.142456455334109
2015-12-02,-1.0467842434348285
2015-12-03,0.3842538638304305
2015-12-04,0.4581900654502924
2015-12-05,6.722173421228739
2015-12-06,-0.17465532713831777
2015-12-07,1.5900883082789363
2015-12-08,4.807273409355872
2015-12-09,0.3481573082097178
2015-12-10,-0.6322952955181371
2015-12-11,8.279326463535597
2015-12-12,-3.952545132476626
2015-12-13,-0.4178916824412404
2015-12-14,2.2434903099654235
2015-12-15,4.517348640552932
2015-12-16,-2.389481921863279
2015-12-17,0.11918905736658658
2015-12-18,1.5073132833356873
2015-12-19,-0.41146499319593133
2015-12-20,-4.472277862412266
2015-12-21,-1.0501312897869042
2015-12-22,-0.6043109947066583
2015-12-23,1.1943792558175126
2015-12-24,2.672807555522727
2015-12-25,0.01475381489619565
2015-12-26,-8.930817018833448
2015-12-27,1.1890967561375199
2015-12-28,-0.2607064588883823
2015-12-29,2.37126260311058
2015-12-30,-1.6124425203540405
2015-12-31,0.7889605791506327
2016-01-01,0.7391314427276363
2016-01-02,-0.33847514357683295
2016-01-03,-0.925760989217217
2016-01-04,0.5817486701872987
2016-01-05,-0.3934534706742099
2016-01-06,-0.7950932567918123
2016-01-07,6.395269053610164
2016-01-08,-1.1893874847205055
2016-01-09,-1.3794843214830266
2016-01-10,-0.0471028621559455
2016-01-11,-0.03446141071119513
2016-01-12,-3.0136797560531114
2016-01-13,-0.8966596636688529
2016-01-14,-0.6107068940703009
2016-01-15,-16.77534360796633
2016-01-16,6.042636693651815
2016-01-17,-1.4925351907965734
2016-01-18,1.1336020325950713
2016-01-19,-1.9615089830072208
2016-01-20,9.891932931662328
2016-01-21,-2.532587346096804
2016-01-22,-7.1407845240853085
2016-01-23,1.1665235469137336
2016-01-24,3.785237305889577
2016-01-25,-2.962160101805189
2016-01-26,-0.023017190442065072
2016-01-27,0.5843098813723024
2016-01-28,-3.9202974967646576
2016-01-29,-0.3465043931361045
2016-01-30,-0.4537127268823937
2016-01-31,-2.6723211421649573
2016-02-01,1.0243907303590483
2016-02-02,0.24047637163198132
2016-02-03,-1.3407394952676732
2016-02-04,5.042035322786909
2016-02-05,-0.9166119183665167
2016-02-06,-2.760181174485865
2016-02-07,-0.10594091174835896
2016-02-08,-0.978027002757198
2016-02-09,0.5570545809170824
2016-02-10,1.3515426681998122
2016-02-11,-0.6560644548922134
2016-02-12,1.0747294684866127
2016-02-13,1.8257749690079983
2016-02-14,3.715393679715806
2016-02-15,-1.8770860097006903
2016-02-16,1.6764935671010228
2016-02-17,2.0127846227580015
2016-02-18,1.3110167944289763
2016-02-19,-0.5086384078991202
2016-02-20,3.686676016892765
2016-02-21,0.24111350656310648
2016-02-22,-0.37154407872064255
2016-02-23,-4.095746018973845
2016-02-24,0.8658077941124276
2016-02-25,-0.22872134944043054
2016-02-26,1.6442099354391004
2016-02-27,-0.047074283635062386
2016-02-28,0.09551026862011369
2016-02-29,0.8306220382942264
2016-03-01,-0.7217783141015843
2016-03-02,-2.72408042658725
2016-03-03,-0.6849214588981134
2016-03-04,-2.70528170805564
2016-03-05,-2.6875853471249656
2016-03-06,1.6340599105046927
2016-03-07,1.4772658697403074
2016-03-08,-0.21623991619259542
2016-03-09,0.08231456722898045
2016-03-10,0.41396404027356226
2016-03-11,0.9550472082932693
2016-03-12,-2.5479789436037237
2016-03-13,0.4593047317832166
2016-03-14,0.43949598004138224
2016-03-15,-0.03787610526648777
2016-03-16,-0.088549585310016
2016-03-17,0.7299997543943171
2016-03-18,-2.7997704057331596
2016-03-19,0.08657476919378126
2016-03-20,0.6714891018362756
2016-03-21,-0.24029790610837765
2016-03-22,1.0183997250835297
2016-03-23,-0.1434455426280401
2016-03-24,-0.5267151709952955
2016-03-25,0.055900872381275946
2016-03-26,0.05196347770164422
2016-03-27,1.956405150851026
2016-03-28,-0.7275086732235536
2016-03-29,-1.9672864526198985
2016-03-30,-0.5409414575752614
2016-03-31,0.32814376286394165
2016-04-01,0.16299430956001615
2016-04-02,0.5625747285828098
2016-04-03,-0.12459631785066705
2016-04-04,-0.0037479910932169958
2016-04-05,0.47976633968396243
2016-04-06,-0.2775786586471263
2016-04-07,-0.2898530769448904
2016-04-08,-0.7003463365114371
2016-04-09,-0.3553575417326371
2016-04-10,0.380059108931885
2016-04-11,0.08579889498152582
2016-04-12,0.5067289429339539
2016-04-13,-0.4749843790284203
2016-04-14,-0.0027192433075917677
2016-04-15,1.1399583727626172
2016-04-16,0.06773319452673121
2016-04-17,-0.8716194796189569
2016-04-18,0.1465489073105175
2016-04-19,1.4692745139846863
2016-04-20,1.2091490992131249
2016-04-21,1.672274000599483
2016-04-22,-0.9559500691388223
2016-04-23,0.8825360187982412
2016-04-24,1.688651220254922
2016-04-25,0.4921827556813696
2016-04-26,0.8735265874464382
2016-04-27,-4.8325520528730515
2016-04-28,0.8357034815382747
2016-04-29,1.2143563089836995
2016-04-30,-1.6327393804209223
2016-05-01,0.6583175308432665
2016-05-02,-1.7395024281096738
2016-05-03,1.1273047988940021
2016-05-04,-0.930606574281434
2016-05-05,0.14836148502528346
2016-05-06,2.4303746669114723
2016-05-07,-0.3643868331626443
2016-05-08,-0.129347528532886
2016-05-09,0.28913270448418515
2016-05-10,-2.236110107637579
2016-05-11,0.27373937544936666
2016-05-12,0.3171854172473232
2016-05-13,0.06662803532151429
2016-05-14,-0.131748768006279
2016-05-15,0.28348258784598457
2016-05-16,-0.8788971345517815
2016-05-17,-0.21566958185923468
2016-05-18,0.05209613296921489
2016-05-19,-3.6929318857654714
2016-05-20,0.7668491917545595
2016-05-21,-0.016371190240072053
2016-05-22,-1.007876243900352
2016-05-23,0.9619065862566778
2016-05-24,0.2783093622018562
2016-05-25,0.6760119095415185
2016-05-26,0.706375142726845
2016-05-27,4.201677222110067
2016-05-28,11.155694564844953
2016-05-29,-0.8528039062947634
2016-05-30,1.3077493979715804
2016-05-31,-0.5972119550236243
2016-06-01,0.9040783229434801
2016-06-02,0.06377794580050278
2016-06-03,5.509515498909856
2016-06-04,0.48682428106170406
2016-06-05,0.2601245863639967
2016-06-06,1.687970023422647
2016-06-07,-1.6705427998815026
2016-06-08,0.7397142731905504
2016-06-09,-1.34535964705913
2016-06-10,0.3610447535607797
2016-06-11,4.810284703235812
2016-06-12,10.202577116275524
2016-06-13,4.456831832134611
2016-06-14,-2.8397307542286754
2016-06-15,1.1593291030776776
2016-06-16,9.711700888809993
2016-06-17,-2.42863106011173
2016-06-18,0.8404475042006254
2016-06-19,0.8619893618451613
2016-06-20,-3.6706225704465467
2016-06-21,-10.194600551354505
2016-06-22,-11.315244206425401
2016-06-23,4.43585357808729
2016-06-24,6.280345745003046
2016-06-25,-0.15842466899123053
2016-06-26,-5.657703613032439
2016-06-27,3.9020841945253792
2016-06-28,-1.4026859053156926
2016-06-29,-1.2371125209382328
2016-06-30,4.962996998666913
2016-07-01,0.3065339265679867
2016-07-02,3.84044973926958
2016-07-03,-6.746109609854933
2016-07-04,3.593045078727286
2016-07-05,-2.0570138897963552
2016-07-06,0.8627318169826204
2016-07-07,-5.713376226195166
2016-07-08,3.8409097899598343
2016-07-09,-2.49460637051353
2016-07-10,-0.378062106107091
2016-07-11,-0.39425527107885827
2016-07-12,2.4427714041031834
2016-07-13,-1.660857493500334
2016-07-14,0.41811202429693495
2016-07-15,0.6516438388544543
2016-07-16,-0.5077844708763379
2016-07-17,2.6575914386100408
2016-07-18,-1.071365330604035
2016-07-19,-0.1679229305522334
2016-07-20,-1.2046298105128805
2016-07-21,-0.23310912422003227
2016-07-22,-2.320050645367111
2016-07-23,0.6239899946955951
2016-07-24,0.7381463701101154
2016-07-25,-1.2248866669942515
2016-07-26,-0.4862052722698351
2016-07-27,0.26125730306940653
2016-07-28,-0.02764197842086702
2016-07-29,0.16635894025078812
2016-07-30,-0.4284495038665348
2016-07-31,-4.8785447226507905
2016-08-01,-3.1232113561690866
2016-08-02,-10.334973420387605
2016-08-03,3.2602843010928417
2016-08-04,1.9533059849170975
2016-08-05,-0.6948504653816023
2016-08-06,2.0584848120880572
2016-08-07,0.7002518675279568
2016-08-08,-0.4083720589398432
2016-08-09,-0.6838543427213573
2016-08-10,0.5972523165989507
2016-08-11,-0.6370393474018243
2016-08-12,-0.3972818327118155
2016-08-13,-0.46798407419901267
2016-08-14,-2.747024247811236
2016-08-15,-0.7003034084412718
2016-08-16,1.6500745737820566
2016-08-17,-0.8659869745614834
2016-08-18,0.060099217172737696
2016-08-19,0.0962232871656532
2016-08-20,0.9164998061676144
2016-08-21,-0.1988653042251265
2016-08-22,0.800359269310924
2016-08-23,-0.7024831841691892
2016-08-24,-0.6876502397755502
2016-08-25,-0.5501225330053927
2016-08-26,0.19463044789773676
2016-08-27,-1.8202419047027796
2016-08-28,0.5613009783385081
2016-08-29,-0.09799024128360756
2016-08-30,0.4578209568553149
2016-08-31,-0.4842704605884762
2016-09-01,-0.6841644276309289
2016-09-02,0.43153312770334296
2016-09-03,3.7322037776975847
2016-09-04,1.5952260735217827
2016-09-05,-0.46835328452292657
2016-09-06,0.5000628680048358
2016-09-07,0.5387495331375725
2016-09-08,1.765483203034357
2016-09-09,-0.6851216583509512
2016-09-10,-0.027989256575811083
2016-09-11,-2.8617044073387277
2016-09-12,0.11890692893361532
2016-09-13,0.03198931418255668
2016-09-14,0.10460781924539475
2016-09-15,-0.7115144721113076
2016-09-16,-0.16194457082896463
2016-09-17,-0.29503792494631753
2016-09-18,0.5079188487096431
2016-09-19,-0.23811240694504576
2016-09-20,-0.28226269363926804
2016-09-21,-1.9840916903522299
2016-09-22,-0.27457743385790323
2016-09-23,0.959497726532188
2016-09-24,-0.16796240545691177
2016-09-25,-0.4309387084536098
2016-09-26,1.0620664867432517
2016-09-27,-0.44113812203772085
2016-09-28,-0.3694717164494321
2016-09-29,0.02747995683956006
2016-09-30,0.5331535952445066
2016-10-01,0.5623150210338324
2016-10-02,-0.6366593064426773
2016-10-03,0.07097098757542497
2016-10-04,-0.44759089164241317
2016-10-05,0.24539544264259305
2016-10-06,-0.04873232072757361
2016-10-07,0.5346251458809625
2016-10-08,0.18949860817460973
2016-10-09,-0.5132295537413789
2016-10-10,0.2308957578300408
2016-10-11,3.3726568245981525
2016-10-12,-0.8961008762878642
2016-10-13,-0.038639524895778266
2016-10-14,0.43053154697787477
2016-10-15,-0.4027939187958296
2016-10-16,0.33434082209753413
2016-10-17,-0.512654147992464
2016-10-18,-0.3250443424950511
2016-10-19,-1.305034397493987
2016-10-20,-0.07853336094907348
2016-10-21,0.17998331402280243
2016-10-22,3.661311792843147
2016-10-23,-0.16589923522856154
2016-10-24,-0.6369865578319533
2016-10-25,0.4517163564327298
2016-10-26,2.9697343266327003
2016-10-27,1.332843971515274
2016-10-28,0.0622383820475747
2016-10-29,3.404830646215551
2016-10-30,-1.913356949275169
2016-10-31,-0.25913816517473265
2016-11-01,3.8973420583175766
2016-11-02,1.3689197838114175
2016-11-03,-7.428365228944145
2016-11-04,1.9565685682516154
2016-11-05,-0.10593755366858915
2016-11-06,1.0135316351749246
2016-11-07,-1.318273772427414
2016-11-08,0.8188071136725483
2016-11-09,1.7416233362474998
2016-11-10,-1.207727693147742
2016-11-11,-0.009470350745655054
2016-11-12,-1.7299251949128625
2016-11-13,-0.5616478349412368
2016-11-14,0.2930382307693158
2016-11-15,0.7995467027465786
2016-11-16,4.344481311912851
2016-11-17,-0.5657184808216087
2016-11-18,1.2895136498300985
2016-11-19,-0.12783777027536303
2016-11-20,-2.909619490590565
2016-11-21,0.9864775147721438
2016-11-22,1.4914510562224592
2016-11-23,-1.0348110798601873
2016-11-24,-0.7118073855893137
2016-11-25,0.051578435826993285
2016-11-26,-0.9805580473263298
2016-11-27,-0.58814584608049
2016-11-28,0.3828073279922073
2016-11-29,-0.16036894824029702
2016-11-30,1.2299710546996856
2016-12-01,1.3433736610318547
2016-12-02,2.62702278785083
2016-12-03,-1.0084705089343338
2016-12-04,0.21974374495856708
2016-12-05,-2.111966960469136
2016-12-06,0.59348493865512
2016-12-07,0.378104872397067
2016-12-08,0.21606578395072518
2016-12-09,0.12509894711110192
2016-12-10,0.10791880385463415
2016-12-11,-0.7689850139346532
2016-12-12,1.2044662557327612
2016-12-13,-0.07185257707531534
2016-12-14,-0.013529539406142987
2016-12-15,-0.567084663938644
2016-12-16,0.7405941580531206
2016-12-17,0.619688857239975
2016-12-18,-0.16977235766040266
2016-12-19,0.14392128276403682
2016-12-20,0.892398122072624
2016-12-21,3.954455294835846
2016-12-22,3.4307634255054786
2016-12-23,6.301070038906165
2016-12-24,-2.6762469177719517
2016-12-25,-0.42600571408213384
2016-12-26,1.1350509294718591
2016-12-27,2.648300930059655
2016-12-28,4.34446358260967
2016-12-29,-0.3806539667677633
2016-12-30,-1.3992371380191493
2016-12-31,0.1282998878051167
2017-01-01,3.3934614218265047
2017-01-02,2.1873604802595814
2017-01-03,2.0069713990939597
2017-01-04,9.964071441891775
2017-01-05,-13.189488117181103
2017-01-06,-11.752887200726647
2017-01-07,0.5731516716999785
2017-01-08,0.155318754271061
2017-01-09,-1.0548855297849435
2017-01-10,0.40391164782631606
2017-01-11,-15.579627988990818
2017-01-12,3.2902234203808334
2017-01-13,2.219546653863258
2017-01-14,-0.8104891950464044
2017-01-15,0.2809098091956841
2017-01-16,1.0457962151963152
2017-01-17,8.658426696708954
2017-01-18,-2.5081509332721907
2017-01-19,1.2630396619304207
2017-01-20,-0.5831091927162468
2017-01-21,2.814394859369518
2017-01-22,0.18041535399309083
2017-01-23,-0.5286672332121434
2017-01-24,-3.255669363340985
2017-01-25,0.8550962453874433
2017-01-26,1.632005418586413
